anomaly_id,entity_type,entity_id,anomaly_type,anomaly_score,severity,reason,supporting_metrics,detection_method,threshold_value,observed_value,percentile,robust_zscore,baseline_reference,generated_at
ANOM_000464,TRANSACTION,TXN_006195,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,199,865.00 for 'Construction of boundary walls of existing public and community buildings' is 20.0 robust standard deviations above activity median.","{""expenditure_amount"": 5199865.0, ""activity"": ""Construction of boundary walls of existing public and community buildings"", ""vendor"": ""DEEPA TRADERS"", ""zscore"": 19.98}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,199,865.00 (Z=19.98)",1.0,19.9839,Activity Median (Construction of boundary walls of existing public and community buildings),2026-08-26T10:47:43.666818+00:00
ANOM_000465,TRANSACTION,TXN_006835,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,998,083.00 for 'Construction of community centers and community halls' is 22.0 robust standard deviations above activity median.","{""expenditure_amount"": 5998083.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""SRI VAARI INFRAS"", ""zscore"": 22.02}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,998,083.00 (Z=22.02)",0.9996,22.0185,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000467,TRANSACTION,TXN_007189,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹6,101,030.00 for 'Lighting of public spaces' is 43.5 robust standard deviations above activity median.","{""expenditure_amount"": 6101030.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""ATHARV ENTERPRISES"", ""zscore"": 43.54}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,101,030.00 (Z=43.54)",0.9976,43.5449,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000468,TRANSACTION,TXN_007391,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,480,806.00 for 'Lighting of public spaces' is 61.0 robust standard deviations above activity median.","{""expenditure_amount"": 8480806.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""ATHARV ENTERPRISES"", ""zscore"": 60.98}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,480,806.00 (Z=60.98)",0.9984,60.9792,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000469,TRANSACTION,TXN_007392,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,490,943.00 for 'Lighting of public spaces' is 61.1 robust standard deviations above activity median.","{""expenditure_amount"": 8490943.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""ATHARV ENTERPRISES"", ""zscore"": 61.05}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,490,943.00 (Z=61.05)",0.9985,61.0534,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000470,TRANSACTION,TXN_007462,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹7,737,422.00 for 'Crematoriums/energy efficient crematoriums or structures on burial/cremation ground' is 63.9 robust standard deviations above activity median.","{""expenditure_amount"": 7737422.0, ""activity"": ""Crematoriums/energy efficient crematoriums or structures on burial/cremation ground"", ""vendor"": ""ALPHA EQUIPMENTS"", ""zscore"": 63.93}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,737,422.00 (Z=63.93)",1.0,63.9254,Activity Median (Crematoriums/energy efficient crematoriums or structures on burial/cremation ground),2026-08-26T10:47:43.666818+00:00
ANOM_000471,TRANSACTION,TXN_008125,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹9,415,694.00 for 'Lighting of public spaces' is 67.8 robust standard deviations above activity median.","{""expenditure_amount"": 9415694.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""SHRI GURU KRIPA NARSINGH ASSOSIATES"", ""zscore"": 67.83}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,415,694.00 (Z=67.83)",0.9991,67.8282,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000472,TRANSACTION,TXN_008387,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹9,415,694.00 for 'Lighting of public spaces' is 67.8 robust standard deviations above activity median.","{""expenditure_amount"": 9415694.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""SHRI GURU KRIPA NARSINGH ASSOSIATES"", ""zscore"": 67.83}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,415,694.00 (Z=67.83)",0.9991,67.8282,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000473,TRANSACTION,TXN_008388,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹9,415,694.00 for 'Lighting of public spaces' is 67.8 robust standard deviations above activity median.","{""expenditure_amount"": 9415694.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""SHRI GURU KRIPA NARSINGH ASSOSIATES"", ""zscore"": 67.83}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,415,694.00 (Z=67.83)",0.9991,67.8282,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000474,TRANSACTION,TXN_008428,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,956,790.00 for 'Lighting of public spaces' is 64.5 robust standard deviations above activity median.","{""expenditure_amount"": 8956790.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""SHRI GURU KRIPA NARSINGH ASSOSIATES"", ""zscore"": 64.47}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,956,790.00 (Z=64.47)",0.9989,64.4662,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000475,TRANSACTION,TXN_008507,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹9,977,320.00 for 'Purchase of hospital equipment' is 18.5 robust standard deviations above activity median.","{""expenditure_amount"": 9977320.0, ""activity"": ""Purchase of hospital equipment"", ""vendor"": ""FUTURISTA ENTERPRISES PVT LTD"", ""zscore"": 18.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,977,320.00 (Z=18.46)",0.9886,18.4598,Activity Median (Purchase of hospital equipment),2026-08-26T10:47:43.666818+00:00
ANOM_000476,TRANSACTION,TXN_008529,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,253,449.00 for 'Construction of community centers and community halls' is 19.2 robust standard deviations above activity median.","{""expenditure_amount"": 5253449.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""MOUSUMI BANIK"", ""zscore"": 19.19}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,253,449.00 (Z=19.19)",0.9992,19.1921,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000477,TRANSACTION,TXN_009018,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,000,000.00 for 'Development of playfields and sports grounds' is 30.4 robust standard deviations above activity median.","{""expenditure_amount"": 5000000.0, ""activity"": ""Development of playfields and sports grounds"", ""vendor"": ""APRJ CONSTRUCTIONS PRIVATE LIMITED"", ""zscore"": 30.39}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=30.39)",1.0,30.3857,Activity Median (Development of playfields and sports grounds),2026-08-26T10:47:43.666818+00:00
ANOM_000478,TRANSACTION,TXN_009233,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹6,894,000.00 for 'Construction of community centers and community halls' is 25.4 robust standard deviations above activity median.","{""expenditure_amount"": 6894000.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""MASRAT SIDIQ GILKAR"", ""zscore"": 25.42}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,894,000.00 (Z=25.42)",1.0,25.4192,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000479,TRANSACTION,TXN_010493,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,758,516.00 for 'Construction of community centers and community halls' is 21.1 robust standard deviations above activity median.","{""expenditure_amount"": 5758516.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""ASIB ENTERPRISE"", ""zscore"": 21.11}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,758,516.00 (Z=21.11)",0.9994,21.1092,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000480,TRANSACTION,TXN_011602,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,601,839.00 for 'Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers' is 34.6 robust standard deviations above activity median.","{""expenditure_amount"": 8601839.0, ""activity"": ""Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers"", ""vendor"": ""LOKENATH CONSTRUCTION"", ""zscore"": 34.59}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,601,839.00 (Z=34.59)",1.0,34.5859,"Activity Median (Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers)",2026-08-26T10:47:43.666818+00:00
ANOM_000481,TRANSACTION,TXN_015435,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹7,938,332.00 for 'Construction of culverts and bridges' is 34.4 robust standard deviations above activity median.","{""expenditure_amount"": 7938332.0, ""activity"": ""Construction of culverts and bridges"", ""vendor"": ""SAIBABA STONE CRUSHER AND CONSTRUCTION"", ""zscore"": 34.41}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,938,332.00 (Z=34.41)",1.0,34.4113,Activity Median (Construction of culverts and bridges),2026-08-26T10:47:43.666818+00:00
ANOM_000483,TRANSACTION,TXN_017269,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,100,000.00 for 'Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids' is 539.3 robust standard deviations above activity median.","{""expenditure_amount"": 8100000.0, ""activity"": ""Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids"", ""vendor"": ""GOURI KRISHI BHANDER"", ""zscore"": 539.26}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,100,000.00 (Z=539.26)",1.0,539.2627,"Activity Median (Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids)",2026-08-26T10:47:43.666818+00:00
ANOM_000484,TRANSACTION,TXN_017943,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹14,430,350.00 for 'Street lights' is 95.4 robust standard deviations above activity median.","{""expenditure_amount"": 14430350.0, ""activity"": ""Street lights"", ""vendor"": ""TRILOKI NATH TRIPATHI"", ""zscore"": 95.39}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹14,430,350.00 (Z=95.39)",1.0,95.395,Activity Median (Street lights),2026-08-26T10:47:43.666818+00:00
ANOM_000485,TRANSACTION,TXN_018226,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,000,000.00 for 'Construction of additional rooms and halls in the existing public and community building' is 21.5 robust standard deviations above activity median.","{""expenditure_amount"": 5000000.0, ""activity"": ""Construction of additional rooms and halls in the existing public and community building"", ""vendor"": ""SATYAKRISHNA ENTERPRISE"", ""zscore"": 21.54}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=21.54)",1.0,21.5423,Activity Median (Construction of additional rooms and halls in the existing public and community building),2026-08-26T10:47:43.666818+00:00
ANOM_000486,TRANSACTION,TXN_018237,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,959,310.00 for 'Installing community drinking water plants' is 29.1 robust standard deviations above activity median.","{""expenditure_amount"": 5959310.0, ""activity"": ""Installing community drinking water plants"", ""vendor"": ""SOUMEN ADHIKARY"", ""zscore"": 29.06}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,959,310.00 (Z=29.06)",0.9992,29.0558,Activity Median (Installing community drinking water plants),2026-08-26T10:47:43.666818+00:00
ANOM_000487,TRANSACTION,TXN_020201,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹7,164,134.00 for 'Construction of rooms and halls in school and colleges' is 25.9 robust standard deviations above activity median.","{""expenditure_amount"": 7164134.0, ""activity"": ""Construction of rooms and halls in school and colleges"", ""vendor"": ""BAIDYA NATH GHOSH"", ""zscore"": 25.86}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,164,134.00 (Z=25.86)",0.9991,25.8627,Activity Median (Construction of rooms and halls in school and colleges),2026-08-26T10:47:43.666818+00:00
ANOM_000488,TRANSACTION,TXN_020355,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,388,159.00 for 'Street lights' is 35.1 robust standard deviations above activity median.","{""expenditure_amount"": 5388159.0, ""activity"": ""Street lights"", ""vendor"": ""SHYAM SOLAR TRADING"", ""zscore"": 35.06}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,388,159.00 (Z=35.06)",0.9992,35.0553,Activity Median (Street lights),2026-08-26T10:47:43.666818+00:00
ANOM_000489,TRANSACTION,TXN_020495,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,096,668.00 for 'Installing community drinking water plants' is 24.7 robust standard deviations above activity median.","{""expenditure_amount"": 5096668.0, ""activity"": ""Installing community drinking water plants"", ""vendor"": ""GOPAL CHANDRA CHOWDHURY"", ""zscore"": 24.68}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,096,668.00 (Z=24.68)",0.9983,24.6787,Activity Median (Installing community drinking water plants),2026-08-26T10:47:43.666818+00:00
ANOM_000490,TRANSACTION,TXN_021887,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,209,170.00 for 'Construction of community centers and community halls' is 19.0 robust standard deviations above activity median.","{""expenditure_amount"": 5209170.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""SHANKRAJ CONSTRUCTION"", ""zscore"": 19.02}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,209,170.00 (Z=19.02)",0.999,19.024,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000491,TRANSACTION,TXN_022221,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,094,124.00 for 'Improvement of electricity distribution infrastructure' is 31.4 robust standard deviations above activity median.","{""expenditure_amount"": 5094124.0, ""activity"": ""Improvement of electricity distribution infrastructure"", ""vendor"": ""GOODWILL COMMERCIAL"", ""zscore"": 31.41}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,094,124.00 (Z=31.41)",1.0,31.4072,Activity Median (Improvement of electricity distribution infrastructure),2026-08-26T10:47:43.666818+00:00
ANOM_000492,TRANSACTION,TXN_023110,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹7,032,423.00 for 'Development of public parks' is 20.5 robust standard deviations above activity median.","{""expenditure_amount"": 7032423.0, ""activity"": ""Development of public parks"", ""vendor"": ""R R THULASI BUILDERS INDIA PRIVATE LIMITED"", ""zscore"": 20.45}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,032,423.00 (Z=20.45)",1.0,20.4517,Activity Median (Development of public parks),2026-08-26T10:47:43.666818+00:00
ANOM_000493,TRANSACTION,TXN_023524,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,000,000.00 for 'Purchase of hospital equipment' is 14.6 robust standard deviations above activity median.","{""expenditure_amount"": 8000000.0, ""activity"": ""Purchase of hospital equipment"", ""vendor"": ""LABMEDICA SYSTEMS PVT LTD"", ""zscore"": 14.61}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,000,000.00 (Z=14.61)",0.9688,14.6098,Activity Median (Purchase of hospital equipment),2026-08-26T10:47:43.666818+00:00
ANOM_000494,TRANSACTION,TXN_023767,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹8,000,000.00 for 'Purchase of hospital equipment' is 14.6 robust standard deviations above activity median.","{""expenditure_amount"": 8000000.0, ""activity"": ""Purchase of hospital equipment"", ""vendor"": ""LABMEDICA SYSTEMS PVT LTD"", ""zscore"": 14.61}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,000,000.00 (Z=14.61)",0.9688,14.6098,Activity Median (Purchase of hospital equipment),2026-08-26T10:47:43.666818+00:00
ANOM_000495,TRANSACTION,TXN_024683,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹7,140,065.00 for 'Lighting of public spaces' is 51.2 robust standard deviations above activity median.","{""expenditure_amount"": 7140065.0, ""activity"": ""Lighting of public spaces"", ""vendor"": ""DAD INCORPORATION"", ""zscore"": 51.16}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,140,065.00 (Z=51.16)",0.9979,51.1569,Activity Median (Lighting of public spaces),2026-08-26T10:47:43.666818+00:00
ANOM_000496,TRANSACTION,TXN_024807,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹6,000,000.00 for 'Construction of community centers and community halls' is 22.0 robust standard deviations above activity median.","{""expenditure_amount"": 6000000.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""SELVANAYAKIAMMAN BUILDERS"", ""zscore"": 22.03}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,000,000.00 (Z=22.03)",0.9998,22.0258,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000498,TRANSACTION,TXN_026491,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹5,260,434.00 for 'Construction of community centers and community halls' is 19.2 robust standard deviations above activity median.","{""expenditure_amount"": 5260434.0, ""activity"": ""Construction of community centers and community halls"", ""vendor"": ""EAGGLE EYE INFRASTRUCTURES"", ""zscore"": 19.22}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,260,434.00 (Z=19.22)",0.9993,19.2186,Activity Median (Construction of community centers and community halls),2026-08-26T10:47:43.666818+00:00
ANOM_000499,TRANSACTION,TXN_026492,UNUSUALLY_HIGH_EXPENDITURE_TRANSACTION,1.0,HIGH,"Payment voucher of ₹10,000,000.00 for 'Construction of rooms and halls in school and colleges' is 36.4 robust standard deviations above activity median.","{""expenditure_amount"": 10000000.0, ""activity"": ""Construction of rooms and halls in school and colleges"", ""vendor"": ""GOUTAM CONSTRUCTION"", ""zscore"": 36.39}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=36.39)",1.0,36.3942,Activity Median (Construction of rooms and halls in school and colleges),2026-08-26T10:47:43.666818+00:00
